"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.273192188E1;5.385038257E-2;5.428603649E0;7.712020397E0;9.431219224E0
1.273392188E1;9.362286329E-2;5.434578896E0;7.679622173E0;9.408507307E0
1.273592188E1;1.337305307E-1;5.444337845E0;7.672956467E0;9.409195468E0
1.273792188E1;1.753226072E-1;5.443811417E0;7.712106705E0;9.441525861E0
1.273992188E1;2.136298269E-1;5.436465740E0;7.788654327E0;9.500733323E0
1.274192188E1;2.510368228E-1;5.433295727E0;7.903326511E0;9.594075875E0
1.274392188E1;3.014778793E-1;5.419342995E0;8.039068222E0;9.699834292E0
1.274592188E1;3.533171415E-1;5.390736580E0;8.200935364E0;9.820397890E0
1.274792188E1;3.981174231E-1;5.347075939E0;8.380022049E0;9.948592268E0
1.274992188E1;4.330249131E-1;5.311460018E0;8.577026367E0;1.009774724E1
1.275192188E1;4.536820650E-1;5.268498421E0;8.784498215E0;1.025330736E1
1.275392188E1;4.602038860E-1;5.223209381E0;8.990657806E0;1.040796001E1
1.275609844E1;4.629332721E-1;5.182853222E0;9.194615364E0;1.056490541E1
1.275792188E1;4.546971917E-1;5.136472702E0;9.385356903E0;1.070864256E1
1.275992188E1;4.440477788E-1;5.090398312E0;9.565055847E0;1.084433616E1
1.276192188E1;4.208144546E-1;5.042954922E0;9.732132912E0;1.096917910E1
1.276392188E1;3.816261590E-1;5.001142502E0;9.880842209E0;1.108097954E1
1.276592188E1;3.347859979E-1;4.966953754E0;1.002088356E1;1.118931716E1
1.276792188E1;2.862411737E-1;4.929833412E0;1.014539146E1;1.128335763E1
1.276992188E1;2.263190895E-1;4.896190643E0;1.024248981E1;1.135484481E1
1.277192188E1;1.728326231E-1;4.860995770E0;1.033374786E1;1.142127383E1
1.277392188E1;1.102290526E-1;4.825638294E0;1.041400242E1;1.147825691E1
1.277592188E1;5.359181389E-2;4.784888744E0;1.048655605E1;1.152674673E1
1.277792188E1;-1.216254430E-3;4.737301826E0;1.054695606E1;1.156202025E1
1.277992188E1;-4.581544548E-2;4.674649715E0;1.058425808E1;1.157069437E1
1.278192188E1;-8.289684355E-2;4.616988182E0;1.060595894E1;1.156761932E1
1.278392188E1;-1.174403876E-1;4.554528236E0;1.060583496E1;1.154301758E1
1.278592188E1;-1.550006270E-1;4.490363598E0;1.057515049E1;1.149004779E1
1.278792188E1;-1.999445707E-1;4.429311752E0;1.052998638E1;1.142538374E1
1.278992188E1;-2.347371131E-1;4.359755039E0;1.048115444E1;1.135416945E1
1.279192188E1;-2.690029442E-1;4.293617725E0;1.041492081E1;1.126845558E1
1.279392188E1;-3.084593713E-1;4.243243694E0;1.034614086E1;1.118672852E1
1.279592188E1;-3.360597193E-1;4.206679344E0;1.026621151E1;1.109973811E1
1.279777188E1;-3.675578237E-1;4.167491436E0;1.018661022E1;1.101227095E1
1.279992188E1;-3.836373091E-1;4.145483494E0;1.014564037E1;1.096659608E1
1.280192188E1;-4.074835479E-1;4.109101772E0;1.006167126E1;1.087602817E1
1.280392188E1;-4.165623784E-1;4.076550007E0;9.977443695E0;1.078615626E1
1.280592188E1;-4.282556474E-1;4.051094532E0;9.889365196E0;1.069552775E1
1.280792188E1;-4.281885922E-1;4.029259682E0;9.800549507E0;1.060514261E1
1.280992188E1;-4.315787852E-1;3.997569799E0;9.717872620E0;1.051683759E1
1.281192188E1;-4.350647628E-1;3.971319914E0;9.641105652E0;1.043607117E1
1.281392188E1;-4.342411458E-1;3.940693140E0;9.564931870E0;1.035401127E1
1.281592188E1;-4.394317865E-1;3.901533604E0;9.497138023E0;1.027670645E1
1.281792188E1;-4.475624859E-1;3.868867159E0;9.427973747E0;1.020074185E1
1.281992188E1;-4.470549226E-1;3.830607891E0;9.358915329E0;1.012238663E1
1.282192188E1;-4.513740540E-1;3.803342581E0;9.294875145E0;1.005305214E1
1.282392188E1;-4.550228417E-1;3.773070335E0;9.239780426E0;9.990828187E0
1.282592188E1;-4.583938718E-1;3.740279198E0;9.198953629E0;9.940853146E0
1.282792188E1;-4.646858275E-1;3.704806805E0;9.174532890E0;9.905229938E0
1.282992188E1;-4.691677690E-1;3.672485113E0;9.160427094E0;9.880318306E0
1.283192188E1;-4.690241218E-1;3.635269880E0;9.160790443E0;9.866876521E0
1.283392188E1;-4.698956013E-1;3.597757339E0;9.181648254E0;9.872554098E0
1.283609688E1;-4.675492942E-1;3.561911345E0;9.222148895E0;9.897163483E0
1.283792188E1;-4.686697721E-1;3.524705410E0;9.274601936E0;9.932846554E0
1.283992188E1;-4.618415236E-1;3.495457649E0;9.324333191E0;9.968686535E0
1.284192188E1;-4.581927359E-1;3.459017992E0;9.392156601E0;1.001934886E1
1.284392188E1;-4.582214653E-1;3.417004585E0;9.467774391E0;1.007594359E1
1.284592188E1;-4.417972267E-1;3.386569500E0;9.538480759E0;1.013146845E1
1.284792188E1;-4.175391793E-1;3.365021706E0;9.625064850E0;1.020488037E1
1.284992188E1;-4.044189751E-1;3.338120699E0;9.698623657E0;1.026498443E1
1.285192188E1;-3.973991573E-1;3.319321394E0;9.779825211E0;1.033541493E1
1.285392188E1;-3.896611035E-1;3.304601669E0;9.857761383E0;1.040421489E1
1.285592188E1;-3.948325813E-1;3.282737732E0;9.933208466E0;1.046904438E1
1.285792188E1;-3.937216699E-1;3.258393526E0;1.000125122E1;1.052602352E1
1.285992188E1;-4.119559228E-1;3.237046957E0;1.006491756E1;1.058067797E1
1.286192188E1;-4.383112788E-1;3.216801405E0;1.010855007E1;1.061709530E1
1.286392188E1;-4.632780254E-1;3.196096420E0;1.014228821E1;1.064404383E1
1.286609844E1;-4.977736771E-1;3.178953886E0;1.015841579E1;1.065584055E1
1.286798125E1;-5.344145298E-1;3.163794041E0;1.015284157E1;1.064778773E1
1.286992188E1;-5.728079677E-1;3.147915602E0;1.012896633E1;1.062230863E1
1.287192188E1;-6.032813787E-1;3.136222124E0;1.008968353E1;1.058307854E1
1.287392188E1;-6.357563734E-1;3.130102873E0;1.003003883E1;1.052631983E1
1.287592188E1;-6.817249656E-1;3.131596565E0;9.960099220E0;1.046304078E1
1.287792188E1;-7.209803462E-1;3.138942242E0;9.875085831E0;1.038701551E1
1.287992188E1;-7.605037689E-1;3.139277458E0;9.771389008E0;1.029142712E1
1.288192188E1;-8.028333187E-1;3.141613960E0;9.645261765E0;1.017572376E1
1.288392188E1;-8.481699228E-1;3.156342983E0;9.520197868E0;1.006558795E1
1.288592188E1;-8.792562485E-1;3.175171137E0;9.400727272E0;9.961349133E0
1.288792188E1;-9.203886390E-1;3.196690083E0;9.284934998E0;9.862857631E0
1.288992188E1;-9.602951407E-1;3.228964090E0;9.164975166E0;9.764483891E0
1.289192188E1;-9.875028729E-1;3.252245426E0;9.044939041E0;9.662462652E0
1.289392188E1;-1.018273115E0;3.266600847E0;8.925900459E0;9.559249983E0
1.289592188E1;-1.034429193E0;3.277911186E0;8.805778503E0;9.452855682E0
1.289792188E1;-1.039916754E0;3.294335365E0;8.685809135E0;9.347585394E0
1.289992188E1;-1.034582376E0;3.311516047E0;8.566329002E0;9.242212495E0
1.290192188E1;-1.033002377E0;3.334711075E0;8.439321518E0;9.132882324E0
1.290392188E1;-1.040203929E0;3.355109930E0;8.304959297E0;9.017268754E0
1.290592188E1;-1.043488860E0;3.377471685E0;8.176284790E0;8.907739161E0
1.290792188E1;-1.050374627E0;3.410904408E0;8.047907829E0;8.803770565E0
1.290992188E1;-1.057825327E0;3.451404572E0;7.923926830E0;8.707456824E0
1.291192188E1;-1.068685412E0;3.498081923E0;7.806131840E0;8.620577704E0
1.291392188E1;-1.084161639E0;3.542901278E0;7.694313049E0;8.539906863E0
1.291609688E1;-1.096429467E0;3.589827538E0;7.609414577E0;8.484822304E0
1.291792188E1;-1.102319241E0;3.631937027E0;7.529716492E0;8.432241975E0
1.291992188E1;-1.086287618E0;3.674802780E0;7.450229168E0;8.377953862E0
1.292192188E1;-1.079823256E0;3.721460819E0;7.375951290E0;8.331863317E0
1.292392188E1;-1.056446314E0;3.780588150E0;7.310876846E0;8.298062776E0
1.292592188E1;-1.021213174E0;3.839610100E0;7.257141590E0;8.273547372E0
1.292792188E1;-9.873879552E-1;3.904808760E0;7.227644920E0;8.274135454E0
1.292992188E1;-9.394559860E-1;3.962624073E0;7.217627525E0;8.287286298E0
1.293192188E1;-8.783847094E-1;4.010814667E0;7.237528324E0;8.321058240E0
1.293392188E1;-8.198608160E-1;4.060977936E0;7.279177666E0;8.375568103E0
1.293592188E1;-7.514824867E-1;4.103058815E0;7.342528343E0;8.444675248E0
1.293792188E1;-6.632034183E-1;4.145244122E0;7.424160957E0;8.528836587E0
1.293992188E1;-5.820016861E-1;4.175602436E0;7.514202118E0;8.616125297E0
1.294192188E1;-5.036442280E-1;4.199592590E0;7.608006954E0;8.704711669E0
1.294392188E1;-4.317990839E-1;4.213364124E0;7.709702969E0;8.796499733E0
1.294592188E1;-3.635355830E-1;4.216878891E0;7.815766335E0;8.888218556E0
1.294792188E1;-3.088999093E-1;4.215451717E0;7.912462711E0;8.970647607E0
1.294992188E1;-2.664746344E-1;4.207541466E0;8.004649162E0;9.047033886E0
1.295192188E1;-2.275257707E-1;4.197993279E0;8.094910622E0;9.121540085E0
1.295392188E1;-2.038423270E-1;4.188445091E0;8.168231010E0;9.181754833E0
1.295592188E1;-1.809729189E-1;4.169128895E0;8.244213104E0;9.240207608E0
1.295792188E1;-1.618097275E-1;4.153039455E0;8.309947968E0;9.291348359E0
1.295992188E1;-1.448204666E-1;4.134412766E0;8.364105225E0;9.331269908E0
1.296192188E1;-1.280514896E-1;4.117136002E0;8.412889481E0;9.367172223E0
1.296392188E1;-1.154771373E-1;4.089248657E0;8.465427399E0;9.402060976E0
1.296592188E1;-1.086488739E-1;4.065737724E0;8.509308815E0;9.431350080E0
1.296792188E1;-1.015524566E-1;4.049907207E0;8.552854538E0;9.463793216E0
1.296992188E1;-1.015428826E-1;4.034651279E0;8.593364716E0;9.493926429E0
1.297192188E1;-1.096257120E-1;4.016560555E0;8.624853134E0;9.514876146E0
1.297392188E1;-1.048660353E-1;3.992704868E0;8.648057938E0;9.525838291E0
1.297592188E1;-1.106791571E-1;3.976807356E0;8.671233177E0;9.540310867E0
1.297792188E1;-1.166933924E-1;3.945893288E0;8.695606232E0;9.549725594E0
1.297992188E1;-1.233588457E-1;3.912614107E0;8.716675758E0;9.555323272E0
1.298192188E1;-1.251592934E-1;3.888489962E0;8.737907410E0;9.564886039E0
1.298392188E1;-1.277067214E-1;3.865428925E0;8.751927376E0;9.568389758E0
1.298592188E1;-1.329548061E-1;3.838968277E0;8.763286591E0;9.568204966E0
1.298792188E1;-1.364407688E-1;3.814671993E0;8.778570175E0;9.572545786E0
1.298992188E1;-1.335773021E-1;3.792855978E0;8.786366463E0;9.570989237E0
1.299192188E1;-1.193748936E-1;3.771815777E0;8.801285744E0;9.576193156E0
1.299392188E1;-1.023856401E-1;3.752346277E0;8.817394257E0;9.583163720E0
1.299609844E1;-7.794563472E-2;3.736534834E0;8.837391853E0;9.595168725E0
1.299792188E1;-5.609135702E-2;3.721738815E0;8.863076210E0;9.612939506E0
1.299992188E1;-3.695689887E-2;3.706310272E0;8.899985313E0;9.640946023E0
1.300192188E1;-1.335964538E-2;3.690192699E0;8.938857079E0;9.670618724E0
1.300392188E1;6.215347908E-3;3.678652525E0;8.979127884E0;9.703466421E0
1.300592188E1;1.977610588E-2;3.660696030E0;9.017320633E0;9.732068532E0
1.300792188E1;3.736870363E-2;3.646005392E0;9.063699722E0;9.769616389E0
1.300992188E1;7.071514428E-2;3.631774187E0;9.108817101E0;9.806392474E0
1.301192188E1;9.886137396E-2;3.617581367E0;9.144721031E0;9.834764423E0
1.301392188E1;1.166646555E-1;3.600046158E0;9.170376778E0;9.852398349E0
1.301592188E1;1.292198449E-1;3.584014654E0;9.199662209E0;9.873988230E0
1.301792188E1;1.459601074E-1;3.566613436E0;9.217801094E0;9.884831448E0
1.301992188E1;1.656500250E-1;3.547967434E0;9.223729134E0;9.883961350E0
1.302192188E1;1.684273034E-1;3.533956528E0;9.235748291E0;9.890210462E0
1.302392188E1;1.768453270E-1;3.510129690E0;9.241312027E0;9.887068964E0
1.302592188E1;1.795651317E-1;3.490583181E0;9.242998123E0;9.881772558E0
1.302792188E1;1.767112464E-1;3.469610214E0;9.250486374E0;9.881342017E0
1.302992188E1;1.622598469E-1;3.460377932E0;9.258790016E0;9.885632820E0
1.303192188E1;1.459792703E-1;3.446702480E0;9.266776085E0;9.888084089E0
1.303392188E1;1.358374357E-1;3.439443111E0;9.275098801E0;9.893213759E0
1.303592188E1;1.207826808E-1;3.418651819E0;9.288248062E0;9.898147341E0
1.303792188E1;1.064749360E-1;3.400618553E0;9.291302681E0;9.894637384E0
1.303992188E1;8.697656542E-2;3.376370430E0;9.285796165E0;9.880964155E0
1.304192188E1;7.412447780E-2;3.345015764E0;9.282884598E0;9.867450094E0
1.304392188E1;6.628108025E-2;3.320585489E0;9.287501335E0;9.863486312E0
1.304592188E1;5.490383133E-2;3.298750162E0;9.284033775E0;9.852819404E0
1.304792188E1;4.507802799E-2;3.285064936E0;9.282914162E0;9.847140651E0
1.304992188E1;4.460876435E-2;3.276235104E0;9.281726837E0;9.843076728E0
1.305192188E1;4.163037986E-2;3.273496389E0;9.271162987E0;9.832190744E0
1.305392188E1;4.042370245E-2;3.266275406E0;9.257812500E0;9.817193152E0
1.305592188E1;3.467761725E-2;3.261189938E0;9.248465538E0;9.806664935E0
1.305792188E1;1.892377064E-2;3.261486769E0;9.231649399E0;9.790863326E0
1.305992188E1;-5.497086793E-3;3.257503033E0;9.208119392E0;9.767334282E0
1.306192188E1;-3.040636331E-2;3.255798340E0;9.183688164E0;9.743781384E0
1.306392188E1;-6.367618591E-2;3.261391163E0;9.158654213E0;9.722225772E0
1.306592188E1;-1.060918644E-1;3.255875111E0;9.122147560E0;9.686359188E0
1.306792188E1;-1.489576548E-1;3.249870062E0;9.078774452E0;9.644064981E0
1.306992188E1;-1.746139228E-1;3.254878998E0;9.038236618E0;9.608040824E0
1.307192188E1;-1.923118532E-1;3.257991552E0;8.987641335E0;9.561861198E0
1.307392188E1;-2.063131630E-1;3.270488977E0;8.936444283E0;9.518334922E0
1.307609688E1;-2.176808119E-1;3.283159256E0;8.879318237E0;9.469361752E0
1.307792188E1;-2.272001654E-1;3.297821283E0;8.809848785E0;9.409605770E0
1.307992188E1;-2.277843505E-1;3.311947107E0;8.735216141E0;9.344778241E0
1.308192188E1;-2.346988022E-1;3.327068806E0;8.657806396E0;9.278043003E0
1.308392188E1;-2.468038946E-1;3.344919920E0;8.572477341E0;9.205257693E0
1.308592188E1;-2.630749047E-1;3.375728607E0;8.490921974E0;9.141143692E0
1.308792188E1;-2.663884461E-1;3.407025576E0;8.398859024E0;9.067503459E0
1.308992188E1;-2.683038414E-1;3.428075552E0;8.305054665E0;8.988749742E0
1.309192188E1;-2.677770853E-1;3.451557875E0;8.204670906E0;8.905143514E0
1.309392188E1;-2.634962797E-1;3.476629972E0;8.103606224E0;8.821837682E0
1.309592188E1;-2.564381361E-1;3.499192953E0;8.006009102E0;8.741069361E0
1.309792344E1;-2.307340056E-1;3.522723198E0;7.907588482E0;8.659836748E0
1.309992188E1;-1.952423602E-1;3.555983305E0;7.810345650E0;8.583975537E0
1.310192188E1;-1.733785123E-1;3.588745594E0;7.725111961E0;8.519771703E0
1.310392188E1;-1.411046684E-1;3.622264385E0;7.638374805E0;8.454908602E0
1.310592188E1;-9.900502861E-2;3.658024073E0;7.568330288E0;8.406578701E0
1.310792188E1;-6.388688087E-2;3.693075180E0;7.507297516E0;8.366743800E0
1.310992188E1;-3.284844756E-2;3.735605955E0;7.457334995E0;8.340723956E0
1.311192188E1;1.018014550E-2;3.776268959E0;7.411577225E0;8.318160124E0
1.311392188E1;4.927267134E-2;3.822304726E0;7.378364563E0;8.309795716E0
1.311592188E1;9.448477626E-2;3.858868837E0;7.352363586E0;8.304037957E0
1.311792344E1;1.478658915E-1;3.896515369E0;7.337414265E0;8.309172308E0
1.311992188E1;1.929726601E-1;3.929249048E0;7.318806648E0;8.309101473E0
1.312192188E1;2.313277721E-1;3.966799498E0;7.310215950E0;8.320352638E0
1.312392188E1;2.768463492E-1;4.012203217E0;7.313807011E0;8.346627555E0
1.312592188E1;3.205261528E-1;4.056447983E0;7.324284077E0;8.378701838E0
1.312792188E1;3.530585766E-1;4.093299389E0;7.337280273E0;8.409246819E0
1.312992188E1;3.763110340E-1;4.120306015E0;7.347086906E0;8.431975905E0
1.313192188E1;3.849205971E-1;4.142658710E0;7.368012428E0;8.461524224E0
1.313392188E1;3.939036131E-1;4.165221214E0;7.399280071E0;8.500210197E0
1.313592188E1;4.086902142E-1;4.189517498E0;7.432559490E0;8.541781145E0
1.313792344E1;4.202877581E-1;4.211668968E0;7.458991528E0;8.576208481E0
1.313992188E1;4.188416302E-1;4.220690250E0;7.487913609E0;8.605725112E0
1.314192188E1;4.064779878E-1;4.228955269E0;7.515571117E0;8.633255252E0
1.314392188E1;3.853419721E-1;4.232230663E0;7.537042618E0;8.652587835E0
1.314592188E1;3.715034723E-1;4.236320019E0;7.566884041E0;8.679985957E0
1.314792344E1;3.580768108E-1;4.240552902E0;7.590835571E0;8.702372814E0
1.314992188E1;3.328132033E-1;4.250905037E0;7.610228539E0;8.723332888E0
1.315192188E1;3.200185895E-1;4.258758068E0;7.627859592E0;8.742063495E0
1.315392188E1;3.077889979E-1;4.268899918E0;7.650173187E0;8.766036183E0
1.315609844E1;2.986527085E-1;4.274435520E0;7.675848961E0;8.790827591E0
1.315792188E1;2.973023951E-1;4.290217876E0;7.709616661E0;8.827941278E0
1.315992188E1;3.148183525E-1;4.300283432E0;7.743010998E0;8.862605007E0
1.316192188E1;3.306200802E-1;4.308040619E0;7.775246620E0;8.895110096E0
1.316392188E1;3.449853063E-1;4.314657688E0;7.811131001E0;8.930232547E0
1.316592188E1;3.554048836E-1;4.315883636E0;7.847973347E0;8.963473091E0
1.316792344E1;3.616489470E-1;4.334347725E0;7.889517307E0;9.008986819E0
1.316992188E1;3.687166572E-1;4.342947960E0;7.936941624E0;9.054953964E0
1.317192188E1;3.646177649E-1;4.353884220E0;7.975449562E0;9.093791818E0
1.317392188E1;3.657286763E-1;4.374072075E0;8.007877350E0;9.131941942E0
1.317592188E1;3.717333376E-1;4.402917862E0;8.036655426E0;9.171243199E0
1.317792188E1;3.853515685E-1;4.435019016E0;8.046777725E0;9.196114466E0
1.317992188E1;3.989602029E-1;4.472493172E0;8.047965050E0;9.215861645E0
1.318192188E1;4.053575099E-1;4.500074863E0;8.042937279E0;9.225173633E0
1.318392188E1;4.075027108E-1;4.525711536E0;8.028112411E0;9.224896328E0
1.318592188E1;4.125592709E-1;4.545238972E0;8.010434151E0;9.219352350E0
1.318792344E1;4.175008833E-1;4.564823151E0;7.996212482E0;9.216904657E0
1.318992188E1;4.236587882E-1;4.580471516E0;7.985668659E0;9.215807616E0
1.319192188E1;4.300943911E-1;4.598361492E0;7.983437061E0;9.223078494E0
1.319392188E1;4.279491901E-1;4.620665550E0;7.963373661E0;9.216778760E0
1.319592188E1;4.247601032E-1;4.644550323E0;7.940532684E0;9.208926548E0
1.319792344E1;4.278630018E-1;4.671451569E0;7.920268059E0;9.205225289E0
1.319992188E1;4.202111065E-1;4.699789047E0;7.893022060E0;9.195889936E0
1.320192188E1;4.052712917E-1;4.727130890E0;7.856630325E0;9.178052699E0
1.320392188E1;3.874776065E-1;4.757536888E0;7.823465824E0;9.164655675E0
1.320592188E1;3.755640686E-1;4.782331467E0;7.799111843E0;9.156303193E0
1.320792188E1;3.584981859E-1;4.812048435E0;7.773627758E0;9.149514720E0
1.320992188E1;3.500227034E-1;4.838020802E0;7.749523640E0;9.142432817E0
1.321192188E1;3.322768807E-1;4.868398666E0;7.728482723E0;9.140085268E0
1.321392188E1;3.141096830E-1;4.896353245E0;7.713476181E0;9.141698682E0
1.321609844E1;3.063811958E-1;4.921894550E0;7.685540676E0;9.131618196E0
1.321828750E1;2.959137559E-1;4.939477444E0;7.654425621E0;9.114616501E0
1.322039531E1;2.853409648E-1;4.955901623E0;7.623789787E0;9.097502464E0
1.322213281E1;2.736380994E-1;4.967680931E0;7.597874641E0;9.081873744E0
1.322392344E1;2.639463842E-1;4.979135036E0;7.580128670E0;9.073026180E0
1.322592188E1;2.548867166E-1;5.001534939E0;7.563646793E0;9.071332416E0
1.322792188E1;2.301593870E-1;5.016733170E0;7.550861835E0;9.068412182E0
1.322992188E1;2.030857652E-1;5.023485184E0;7.550632477E0;9.071311814E0
1.323192188E1;1.741829664E-1;5.025802612E0;7.564250469E0;9.083331810E0
1.323392188E1;1.513135582E-1;5.033674717E0;7.585013390E0;9.104570559E0
1.323609688E1;1.370824128E-1;5.042189121E0;7.604454041E0;9.125249804E0
1.323792188E1;1.173829213E-1;5.050693035E0;7.632935047E0;9.153413370E0
1.323992188E1;9.150638431E-2;5.050798416E0;7.675685883E0;9.188856938E0
1.324192188E1;7.218039036E-2;5.043826103E0;7.725619793E0;9.226624136E0
1.324392188E1;5.976885185E-2;5.033665657E0;7.779852867E0;9.266470358E0
1.324592188E1;4.687846825E-2;5.022603989E0;7.843145847E0;9.313629003E0
1.324792188E1;3.448608145E-2;5.013736248E0;7.910825729E0;9.365890464E0
1.324992188E1;2.541684546E-2;5.001056194E0;7.983437061E0;9.420534825E0
1.325192188E1;8.695740253E-3;4.997580051E0;8.053759575E0;9.478339795E0
1.325392188E1;7.757213898E-4;4.995013714E0;8.129434586E0;9.541376698E0
1.325592188E1;-5.544971209E-3;4.984766006E0;8.212820053E0;9.607202304E0
1.325792188E1;-1.233492792E-2;4.974854469E0;8.293783188E0;9.671409861E0
1.325992188E1;-1.519839186E-2;4.957530022E0;8.369535446E0;9.727613196E0
1.326192344E1;-2.557007410E-2;4.936518192E0;8.437300682E0;9.775372550E0
1.326392188E1;-2.998498082E-2;4.915095329E0;8.501868248E0;9.820428957E0
1.326592188E1;-2.891238034E-2;4.892407894E0;8.570532799E0;9.868663708E0
1.326792188E1;-3.529053181E-2;4.881087780E0;8.638586044E0;9.922269508E0
1.326992188E1;-3.061705269E-2;4.869394302E0;8.711830139E0;9.980376879E0
1.327192188E1;-1.813847199E-2;4.870572090E0;8.784067154E0;1.004403491E1
1.327392188E1;-1.151132211E-2;4.873512745E0;8.861888885E0;1.011357175E1
1.327592188E1;-5.133168306E-3;4.870792389E0;8.950435638E0;1.018994323E1
1.327792188E1;-4.778826609E-3;4.865612030E0;9.041454315E0;1.026752645E1
1.327992188E1;-1.136767026E-2;4.861378670E0;9.133888245E0;1.034703079E1
1.328192188E1;-1.343626063E-2;4.847415447E0;9.226746559E0;1.042259416E1
1.328398750E1;-3.091393225E-2;4.836287498E0;9.315407753E0;1.049606850E1
1.328577188E1;-3.225468472E-2;4.823990822E0;9.406176567E0;1.057109670E1
1.328792188E1;-2.840480767E-2;4.815620422E0;9.449559212E0;1.060590289E1
1.328992188E1;-2.602976002E-2;4.789945126E0;9.531844139E0;1.066772256E1
1.329192188E1;-2.460281737E-2;4.766625881E0;9.615439415E0;1.073210151E1
1.329392188E1;-2.526361682E-2;4.745375156E0;9.695444107E0;1.079448285E1
1.329592188E1;-2.299391292E-2;4.716912746E0;9.761486053E0;1.084142078E1
1.329792188E1;-2.978386916E-2;4.690241337E0;9.825401306E0;1.088750484E1
1.329992188E1;-3.781880811E-2;4.665667057E0;9.893234253E0;1.093827972E1
1.330192188E1;-5.564124510E-2;4.642950535E0;9.957254410E0;1.098667379E1
1.330392188E1;-6.340803951E-2;4.627206326E0;1.000751400E1;1.102566984E1
1.330592188E1;-6.727706641E-2;4.616413593E0;1.006044579E1;1.106925337E1
1.330792188E1;-8.484093845E-2;4.609164238E0;1.009845543E1;1.110091866E1
1.330992188E1;-9.645759314E-2;4.597585678E0;1.012707138E1;1.112226024E1
1.331192188E1;-1.031613648E-1;4.585365772E0;1.013889885E1;1.112804976E1
1.331392188E1;-1.163965091E-1;4.571335316E0;1.014111996E1;1.112443116E1
1.331609844E1;-1.262127310E-1;4.565694809E0;1.014542961E1;1.112615121E1
